nome,instagram,já_foi_abordado
dratalitabrandao,https://www.instagram.com/dratalitabrandao,Não
cavalcantividalodontologia,https://www.instagram.com/cavalcantividalodontologia,Não
dentista_paulo_afonso_bahia,https://www.instagram.com/dentista_paulo_afonso_bahia,Não
sorridennt,https://www.instagram.com/sorridennt,Não
clinicadentz,https://www.instagram.com/clinicadentz,Não
vamossorrirsimoesfilho,https://www.instagram.com/vamossorrirsimoesfilho,Não
clinicadrayandracaetano,https://www.instagram.com/clinicadrayandracaetano,Não
clinicalotus.sf,https://www.instagram.com/clinicalotus.sf,Não
vitalodontologiasf,https://www.instagram.com/vitalodontologiasf,Não
odontomaissf,https://www.instagram.com/odontomaissf,Não
sosorrisoclinicas_,https://www.instagram.com/sosorrisoclinicas_,Não
orthodontic.varzeapaulista,https://www.instagram.com/orthodontic.varzeapaulista,Não
sorridents_varzeapaulista,https://www.instagram.com/sorridents_varzeapaulista,Não
odontouaivp,https://www.instagram.com/odontouaivp,Não
dentista.leticialopes,https://www.instagram.com/dentista.leticialopes,Não
let.lopes,https://www.instagram.com/let.lopes,Não
odontoprimecabofrio,https://www.instagram.com/odontoprimecabofrio,Não
oralsincabofrio,https://www.instagram.com/oralsincabofrio,Não
maritan.perio,https://www.instagram.com/maritan.perio,Não
odontologialannadrumond,https://www.instagram.com/odontologialannadrumond,Não
oralsin_cabofrio_rj,https://www.instagram.com/oralsin_cabofrio_rj,Não
janineperiodontista,https://www.instagram.com/janineperiodontista,Não
odontocompany.cabofrio,https://www.instagram.com/odontocompany.cabofrio,Não
drdanillo_bucomaxilo,https://www.instagram.com/drdanillo_bucomaxilo,Não
flavioteixeira.bucomaxilo,https://www.instagram.com/flavioteixeira.bucomaxilo,Não
bucomaxilo_ufmg,https://www.instagram.com/bucomaxilo_ufmg,Não
ctbmf_hcufmg,https://www.instagram.com/ctbmf_hcufmg,Não
easybucomaxilo,https://www.instagram.com/easybucomaxilo,Não
dramigosantana,https://www.instagram.com/dramigosantana,Não
rivaf.odontologia,https://www.instagram.com/rivaf.odontologia,Não
dra.rosanemagalhaes,https://www.instagram.com/dra.rosanemagalhaes,Não
clinicaflaviaxavier,https://www.instagram.com/clinicaflaviaxavier,Não
ceo_odonto_,https://www.instagram.com/ceo_odonto_,Não
liberty_implante,https://www.instagram.com/liberty_implante,Não
odontonovosorriso,https://www.instagram.com/odontonovosorriso,Não
cifaib_implante_dentario_,https://www.instagram.com/cifaib_implante_dentario_,Não
dentetoppa,https://www.instagram.com/dentetoppa,Não
dentetop_,https://www.instagram.com/dentetop_,Não
palatoodontologiapa,https://www.instagram.com/palatoodontologiapa,Não
ateliedosorrisopa,https://www.instagram.com/ateliedosorrisopa,Não
odontologiarubiaejose,https://www.instagram.com/odontologiarubiaejose,Não
nabakodontologia,https://www.instagram.com/nabakodontologia,Não
odontologia_nabak,https://www.instagram.com/odontologia_nabak,Não
bl.clinica,https://www.instagram.com/bl.clinica,Não
evydente.odontologiapremium,https://www.instagram.com/evydente.odontologiapremium,Não
drthiagofreitasr,https://www.instagram.com/drthiagofreitasr,Não
dra.arianyealmeida,https://www.instagram.com/dra.arianyealmeida,Não
espacoluminabeauty,https://www.instagram.com/espacoluminabeauty,Não
stelanevesdra_,https://www.instagram.com/stelanevesdra_,Não
draalicecabral,https://www.instagram.com/draalicecabral,Não
stelanevesdra,https://www.instagram.com/stelanevesdra,Não
consultoriodrbrunoalvarenga,https://www.instagram.com/consultoriodrbrunoalvarenga,Não
dravivian_,https://www.instagram.com/dravivian_,Não
claresodontologia,https://www.instagram.com/claresodontologia,Não
dentistafernandagnatta,https://www.instagram.com/dentistafernandagnatta,Não
dramonicaroratto,https://www.instagram.com/dramonicaroratto,Não
_priscillabitencourt,https://www.instagram.com/_priscillabitencourt,Não
fernandagnattaodontologia_,https://www.instagram.com/fernandagnattaodontologia_,Não
dra_pamelagomes,https://www.instagram.com/dra_pamelagomes,Não
harmonizeclinic_,https://www.instagram.com/harmonizeclinic_,Não
dra.fernandagoncalvesp,https://www.instagram.com/dra.fernandagoncalvesp,Não
brasilsorrisoguaruja2,https://www.instagram.com/brasilsorrisoguaruja2,Não
nataliaprotesista,https://www.instagram.com/nataliaprotesista,Não
clinicaatual_oficial,https://www.instagram.com/clinicaatual_oficial,Não
irenanalves,https://www.instagram.com/irenanalves,Não
renanalves_777,https://www.instagram.com/renanalves_777,Não
lucia_protesista,https://www.instagram.com/lucia_protesista,Não
guaru.sp,https://www.instagram.com/guaru.sp,Não
ortodoctorguaruja,https://www.instagram.com/ortodoctorguaruja,Não
kaapisani,https://www.instagram.com/kaapisani,Não
jodariva,https://www.instagram.com/jodariva,Não
clinicaodontocolet,https://www.instagram.com/clinicaodontocolet,Não
dra.mariagobatto,https://www.instagram.com/dra.mariagobatto,Não
camilagrock.endo,https://www.instagram.com/camilagrock.endo,Não
maiconfardo,https://www.instagram.com/maiconfardo,Não
lapidairedradaniellipatias,https://www.instagram.com/lapidairedradaniellipatias,Não
dra.eduardagasparin,https://www.instagram.com/dra.eduardagasparin,Não
ana3carolina,https://www.instagram.com/ana3carolina,Não
dradanieladietre,https://www.instagram.com/dradanieladietre,Não
drahallynebergma,https://www.instagram.com/drahallynebergma,Não
clinicajulyanafreire,https://www.instagram.com/clinicajulyanafreire,Não
odontocompanycodo,https://www.instagram.com/odontocompanycodo,Não
sabrinaaraujoodontologia,https://www.instagram.com/sabrinaaraujoodontologia,Não
sorrisofacil.codo,https://www.instagram.com/sorrisofacil.codo,Não
odontoclinicaesaude_,https://www.instagram.com/odontoclinicaesaude_,Não
ingridmendonca.dentista,https://www.instagram.com/ingridmendonca.dentista,Não
jully_freire,https://www.instagram.com/jully_freire,Não
consultorio_draellemkerolayne,https://www.instagram.com/consultorio_draellemkerolayne,Não
dra.ingridmendonca,https://www.instagram.com/dra.ingridmendonca,Não
draraquelmazao,https://www.instagram.com/draraquelmazao,Não
dranataliagodoy,https://www.instagram.com/dranataliagodoy,Não
orthodontic.goianiacentro,https://www.instagram.com/orthodontic.goianiacentro,Não
dra.karlaguimaraes,https://www.instagram.com/dra.karlaguimaraes,Não
dra.amandaromano,https://www.instagram.com/dra.amandaromano,Não
dra.lauradentista,https://www.instagram.com/dra.lauradentista,Não
ajclinicodontologia,https://www.instagram.com/ajclinicodontologia,Não
andressaaires,https://www.instagram.com/andressaaires,Não
dravivianesoares,https://www.instagram.com/dravivianesoares,Não
dra.sthefany,https://www.instagram.com/dra.sthefany,Não
odontolabcompany_manacapuru,https://www.instagram.com/odontolabcompany_manacapuru,Não
odontocompany_manacapuru,https://www.instagram.com/odontocompany_manacapuru,Não
odontolabmanacapuru,https://www.instagram.com/odontolabmanacapuru,Não
clinreability_am,https://www.instagram.com/clinreability_am,Não
fb_odontologia_,https://www.instagram.com/fb_odontologia_,Não
maximuscentromedico,https://www.instagram.com/maximuscentromedico,Não
academiabucomaxilo,https://www.instagram.com/academiabucomaxilo,Não
rirasodontologia_ibirite,https://www.instagram.com/rirasodontologia_ibirite,Não
odontodiamante,https://www.instagram.com/odontodiamante,Não
avanceeimplantesibirite,https://www.instagram.com/avanceeimplantesibirite,Não
elo_odontologia.especializada,https://www.instagram.com/elo_odontologia.especializada,Não
dra.tamiryslopes,https://www.instagram.com/dra.tamiryslopes,Não
avanceimplantesibirite,https://www.instagram.com/avanceimplantesibirite,Não
dra.cassiafonseca,https://www.instagram.com/dra.cassiafonseca,Não
dra.gisellegalon,https://www.instagram.com/dra.gisellegalon,Não
draalinedamascena,https://www.instagram.com/draalinedamascena,Não
dr.lhokuyama,https://www.instagram.com/dr.lhokuyama,Não
laraadentista,https://www.instagram.com/laraadentista,Não
dentistaelisamacedo,https://www.instagram.com/dentistaelisamacedo,Não
dr.joaoboscorezende,https://www.instagram.com/dr.joaoboscorezende,Não
ortodoctor.indaiatuba,https://www.instagram.com/ortodoctor.indaiatuba,Não
dra.renata.goncalves,https://www.instagram.com/dra.renata.goncalves,Não
rosalinaarimitsu,https://www.instagram.com/rosalinaarimitsu,Não
dr.leonardomenezes,https://www.instagram.com/dr.leonardomenezes,Não
dra.raquellamblet,https://www.instagram.com/dra.raquellamblet,Não
dr.andrebucomaxilo,https://www.instagram.com/dr.andrebucomaxilo,Não
horosodontologia,https://www.instagram.com/horosodontologia,Não
clinicajulianabianchi,https://www.instagram.com/clinicajulianabianchi,Não
drajadeponce,https://www.instagram.com/drajadeponce,Não
sunrise_dental_care,https://www.instagram.com/sunrise_dental_care,Não
dramaiaraadentista,https://www.instagram.com/dramaiaraadentista,Não
cd.pedro_santos,https://www.instagram.com/cd.pedro_santos,Não
dra.caritaseabra,https://www.instagram.com/dra.caritaseabra,Não
sunrisedental.care,https://www.instagram.com/sunrisedental.care,Não
drathaisgarciaoficial,https://www.instagram.com/drathaisgarciaoficial,Não
redeortosaocaetanodosul,https://www.instagram.com/redeortosaocaetanodosul,Não
dracinthiafratus,https://www.instagram.com/dracinthiafratus,Não
tahneefarineli,https://www.instagram.com/tahneefarineli,Não
odontologia.gasparotto,https://www.instagram.com/odontologia.gasparotto,Não
lifesaudeodonto,https://www.instagram.com/lifesaudeodonto,Não
barbiandrea,https://www.instagram.com/barbiandrea,Não
dragiovanagiampietro,https://www.instagram.com/dragiovanagiampietro,Não
souif.me,https://www.instagram.com/souif.me,Não
eduardoandradebucomaxilo,https://www.instagram.com/eduardoandradebucomaxilo,Não
dr.danilocastanha,https://www.instagram.com/dr.danilocastanha,Não
bucomaxilo_fortaleza,https://www.instagram.com/bucomaxilo_fortaleza,Não
dr.michelcamposribeiro,https://www.instagram.com/dr.michelcamposribeiro,Não
clinicaeliesse,https://www.instagram.com/clinicaeliesse,Não
drpedrofreitas_,https://www.instagram.com/drpedrofreitas_,Não
draandressanobre,https://www.instagram.com/draandressanobre,Não
drfernandoodontoo,https://www.instagram.com/drfernandoodontoo,Não
dentistadotrabalhador.teixeira,https://www.instagram.com/dentistadotrabalhador.teixeira,Não
albbiodente,https://www.instagram.com/albbiodente,Não
odontotalita,https://www.instagram.com/odontotalita,Não
clinica_sorriamaistx,https://www.instagram.com/clinica_sorriamaistx,Não
leydsodontologia,https://www.instagram.com/leydsodontologia,Não
dradaniellegigante,https://www.instagram.com/dradaniellegigante,Não
celianealvesodontologia,https://www.instagram.com/celianealvesodontologia,Não
dra.camilamartinsdasilva,https://www.instagram.com/dra.camilamartinsdasilva,Não
oralsincolombo,https://www.instagram.com/oralsincolombo,Não
drclovistorquato,https://www.instagram.com/drclovistorquato,Não
dra.ianaguedes,https://www.instagram.com/dra.ianaguedes,Não
exclusiva.odontologiaeestetica,https://www.instagram.com/exclusiva.odontologiaeestetica,Não
dra.larachaves,https://www.instagram.com/dra.larachaves,Não
mendesodontologiavr,https://www.instagram.com/mendesodontologiavr,Não
oralunicvoltaredonda,https://www.instagram.com/oralunicvoltaredonda,Não
dutraodonto,https://www.instagram.com/dutraodonto,Não
cdr_odontologia,https://www.instagram.com/cdr_odontologia,Não
amigaodontologiavoltaredonda,https://www.instagram.com/amigaodontologiavoltaredonda,Não
odontoclinic.voltaredonda.rj,https://www.instagram.com/odontoclinic.voltaredonda.rj,Não
dentali.vr,https://www.instagram.com/dentali.vr,Não
souzaodontologia1,https://www.instagram.com/souzaodontologia1,Não
meudentista.vr,https://www.instagram.com/meudentista.vr,Não
sd.odontologia.ita,https://www.instagram.com/sd.odontologia.ita,Não
dr_elizeu_santos,https://www.instagram.com/dr_elizeu_santos,Não
dra_anaviictoria,https://www.instagram.com/dra_anaviictoria,Não
am.odontologia_,https://www.instagram.com/am.odontologia_,Não
ramonbucomaxilo,https://www.instagram.com/ramonbucomaxilo,Não
diegoassuncao.buco,https://www.instagram.com/diegoassuncao.buco,Não
giuliannapinheiro,https://www.instagram.com/giuliannapinheiro,Não
mrclinicablu,https://www.instagram.com/mrclinicablu,Não
dra.sheilamayrinksevegnani,https://www.instagram.com/dra.sheilamayrinksevegnani,Não
lavivaodontologia,https://www.instagram.com/lavivaodontologia,Não
edineidemelo_dentista,https://www.instagram.com/edineidemelo_dentista,Não
dra.eduardagreve,https://www.instagram.com/dra.eduardagreve,Não
dra.lauraperes,https://www.instagram.com/dra.lauraperes,Não
dra.marianapereira,https://www.instagram.com/dra.marianapereira,Não
thaisabmoreto,https://www.instagram.com/thaisabmoreto,Não
dra.giuliabarros,https://www.instagram.com/dra.giuliabarros,Não
dravictoriapodontologia,https://www.instagram.com/dravictoriapodontologia,Não
odontoelitespa,https://www.instagram.com/odontoelitespa,Não
fumianodontologia,https://www.instagram.com/fumianodontologia,Não
odontoeesteticaspa,https://www.instagram.com/odontoeesteticaspa,Não
sorridents_saopedrodaaldeia,https://www.instagram.com/sorridents_saopedrodaaldeia,Não
clinica.pro.vida,https://www.instagram.com/clinica.pro.vida,Não
sorriario.saopedro,https://www.instagram.com/sorriario.saopedro,Não
amigaodonto.saopedro,https://www.instagram.com/amigaodonto.saopedro,Não
athillaarcari,https://www.instagram.com/athillaarcari,Não
fabriciobucomaxilofacial,https://www.instagram.com/fabriciobucomaxilofacial,Não
tadeu_rodrigues_bucomaxilo,https://www.instagram.com/tadeu_rodrigues_bucomaxilo,Não
draquielevieira,https://www.instagram.com/draquielevieira,Não
dr.robsonreis,https://www.instagram.com/dr.robsonreis,Não
medical_linepvh,https://www.instagram.com/medical_linepvh,Não
ladbuco,https://www.instagram.com/ladbuco,Não
simposiorcbm,https://www.instagram.com/simposiorcbm,Não
drmateusgaya,https://www.instagram.com/drmateusgaya,Não
dentistaalexandremonteiro,https://www.instagram.com/dentistaalexandremonteiro,Não
andrefolatre,https://www.instagram.com/andrefolatre,Não
dravivianbertoglio,https://www.instagram.com/dravivianbertoglio,Não
clinicapazin,https://www.instagram.com/clinicapazin,Não
splendiaodonto,https://www.instagram.com/splendiaodonto,Não
dramilenaferoli,https://www.instagram.com/dramilenaferoli,Não
dr.luimarbelmont,https://www.instagram.com/dr.luimarbelmont,Não
draelainearaujo_,https://www.instagram.com/draelainearaujo_,Não
dracarolinefernandes,https://www.instagram.com/dracarolinefernandes,Não
dralinenakao,https://www.instagram.com/dralinenakao,Não
vivasorrindosuzano,https://www.instagram.com/vivasorrindosuzano,Não
escobar_odontologia,https://www.instagram.com/escobar_odontologia,Não
dr.glicerio,https://www.instagram.com/dr.glicerio,Não
odontoclinicsuzano,https://www.instagram.com/odontoclinicsuzano,Não
spclinic.dentista,https://www.instagram.com/spclinic.dentista,Não
nathanynunes.odontopediatria,https://www.instagram.com/nathanynunes.odontopediatria,Não
odontocompanymogiguacu,https://www.instagram.com/odontocompanymogiguacu,Não
dentista.criancas,https://www.instagram.com/dentista.criancas,Não
sorridentsmogiguacu,https://www.instagram.com/sorridentsmogiguacu,Não
patriciagibran.odontopediatria,https://www.instagram.com/patriciagibran.odontopediatria,Não
dr.erictaparo,https://www.instagram.com/dr.erictaparo,Não
todorisomogiguacu,https://www.instagram.com/todorisomogiguacu,Não
clinicaparizzi,https://www.instagram.com/clinicaparizzi,Não
dracamiladecastrolopes,https://www.instagram.com/dracamiladecastrolopes,Não
sorrimplantar,https://www.instagram.com/sorrimplantar,Não
oralclin_ipatinga,https://www.instagram.com/oralclin_ipatinga,Não
nobreimplante.cidadenobre,https://www.instagram.com/nobreimplante.cidadenobre,Não
vittaodontoimplantesipa,https://www.instagram.com/vittaodontoimplantesipa,Não
draprisciladornaes,https://www.instagram.com/draprisciladornaes,Não
drgabrielcardoso,https://www.instagram.com/drgabrielcardoso,Não
drajulianalanes,https://www.instagram.com/drajulianalanes,Não
dra.dayanedossantos,https://www.instagram.com/dra.dayanedossantos,Não
njdentistas,https://www.instagram.com/njdentistas,Não
dra.vitoriamarquees,https://www.instagram.com/dra.vitoriamarquees,Não
dra_patriciagoncalves,https://www.instagram.com/dra_patriciagoncalves,Não
institutocarlosamorim,https://www.instagram.com/institutocarlosamorim,Não
drakarine.monteiro,https://www.instagram.com/drakarine.monteiro,Não
dra.victoryadentista,https://www.instagram.com/dra.victoryadentista,Não
dra.marianabandeiraa,https://www.instagram.com/dra.marianabandeiraa,Não
dra_josianefelicio,https://www.instagram.com/dra_josianefelicio,Não
marquesodonto.catalao,https://www.instagram.com/marquesodonto.catalao,Não
dravitoriadentista,https://www.instagram.com/dravitoriadentista,Não
draisadoracastro,https://www.instagram.com/draisadoracastro,Não
